id_prov,parrent_id,type,,Период на принятие,Период на исполнение,Сезонность,Аварийная
1,3105,2433. 9672. Разъяснить правомерность деятельности ЕИРЦ,,24,96,Вне зависимости от сезона,
1,3105,2433. 9673. Разъяснить порядок разделения лицевых счетов,,24,96,Вне зависимости от сезона,
1,3106,2434. 9674. Установить крышку на колодец сети централизованного водоснабжения,,72,192,Вне зависимости от сезона,Да
1,3106,"2434. 9678. Обеспечить централизованное снабжение водой, соответствующей требованиям СанПиН (ржавая вода)",,72,192,Вне зависимости от сезона,
1,3106,2434. 9677. Устранить повреждение  на сети централизованного водоснабжения,,72,192,Вне зависимости от сезона,Да
1,3106,2434. 9675. Отремонтировать колодец сети централизованного водоснабжения,,72,192,Вне зависимости от сезона,Да
1,3106,2434. 9676. Модернизировать (реконструировать) участок водопроводной сети,,72,192,Вне зависимости от сезона,
1,3106,2435. 9682. Установить крышку на колодец сети водоотведения,,72,192,Вне зависимости от сезона,Да
1,3106,"2435. 9680. Устранить повреждение на сети централизованного водоотведения (истечение на рельеф хозяйственно-бытовых стоков, или размыв грунт",,72,192,Вне зависимости от сезона,Да
1,3106,2435. 9679. Отремонтировать колодец сети водоотведения,,72,192,Вне зависимости от сезона,Да
1,3106,2435. 9683. Модернизировать (реконструировать) участок  сети водоотведения,,72,192,Вне зависимости от сезона,
1,3106,2435. 9681. Модернизировать (реконструировать) канализационные очистные сооружение,,72,192,Вне зависимости от сезона,
1,3107,2436. 9691. Принять меры в связи с невыполнением работ по капитальному ремонту МКД в срок,,72,192,Вне зависимости от сезона,
1,3107,2436. 9688. Сообщить сроки проведения капитального ремонта МКД,,72,96,Вне зависимости от сезона,
1,3107,2436. 9690. Принять меры в связи с некачественным выполнением работ по капитальному ремонту МКД,,72,192,Вне зависимости от сезона,
1,3107,2436. 9689. Исключить  МКД из  региональной программы капитального ремонта общего имущества МКД,,72,192,Вне зависимости от сезона,
1,3107,2436. 9686. Включить МКД в региональную программу капитального ремонта общего имущества МКД,,72,192,Вне зависимости от сезона,
1,3107,2436. 9687. Включить  капитальный ремонт МКД (отдельного конструктивного элемента) в краткосрочный план  капитального ремонта (на ближайший,,72,192,Вне зависимости от сезона,
1,3107,2436. 9685. Разъяснить порядок начисления взносов за капитальный ремонт МКД,,72,96,Вне зависимости от сезона,
1,3107,2436. 9684. Сообщить о наличии долга за капитальный ремонт общего имущества МКД,,72,96,Вне зависимости от сезона,
1,3107,"2437. 9693. Разъяснить порядок проведения программы ""Мой подъезд""",,72,96,Вне зависимости от сезона,
1,3107,2437. 9692. Принять меры в связи с некачественным ремонтом подъезда,,72,192,Вне зависимости от сезона,
1,3107,2437. 9694. Принять меры в связи с невыполнением ремонта подъезда в срок,,72,192,Вне зависимости от сезона,
1,3108,2445. 9732. Сообщить о наличии схемы водоснабжения и водоотведения в муниципальном образовании,,72,192,Вне зависимости от сезона,
1,3108,2445. 9735. Сообщить о наличии мероприятий в схемах водоснабжения и водоотведения в муниципальном образовании,,72,192,Вне зависимости от сезона,
1,3108,2445. 9733. Сообщить о наличии мероприятий по модернизации системы водоснабжения и водоотведения в рамках инвестиционной программы,,72,192,Вне зависимости от сезона,
1,3108,2445. 9734. Проверить соответствие информации в схеме водоснабжения и водоотведения действительности,,72,192,Вне зависимости от сезона,
1,3108,2446. 9737. Оказать содействие в техприсоединении объектов капстроительства в части снижения платы за подключение,,72,96,Вне зависимости от сезона,
1,3108,2446. 9736. Оказать содействие в включении затрат на выполнение работ техприсоединения объектов капстроительства за счет обл.бюджета,,72,192,Вне зависимости от сезона,
1,3108,2446. 9738. Оказать содействие в техприсоединении объекта капстроительства в случае отказа РСО выдать договор ТП,,72,120,Вне зависимости от сезона,
1,3108,2446. 9739. Выдать повторно документы о техприсоединении объектов капстроительства к централизованным системам водоотведения,,72,96,Вне зависимости от сезона,
1,3108,2446. 9740. Оказать содействие в техприсоединении объектов капитального строительства к централизованным системам водоотведения,,72,96,Вне зависимости от сезона,
1,3108,2447. 9745. Оказать содействие в техприсоединении в части включения затрат на работы в за счет областного бюджета,,72,192,Вне зависимости от сезона,
1,3108,"2447. 9741. Оказать содействие в техприсоединении объекта капстроительства,в случае  отказа РСО выдать договор ТП",,72,120,Вне зависимости от сезона,
1,3108,2447. 9742. Оказать содействие в снижении платы за техподключение объектов капстроительства к централизованным системам водоснабжения,,72,96,Вне зависимости от сезона,
1,3108,2447. 9743. Оказать содействие в техприсоединении объектов капитального строительства к централизованным системам водоснабжения,,72,96,Вне зависимости от сезона,
1,3108,2447. 9744. Выдать повторно документы о техприсоединении объектов капстроительства к централизованным системам водоснабжения,,72,96,Вне зависимости от сезона,
1,3108,2448. 9748. Выдать повторно документы о техприсоединении объектов  к централизованным системам горячего водоснабжения,,72,96,Вне зависимости от сезона,
1,3108,2448. 9746. Оказать содействие в техприсоединении объектов капстроительства к централизованным системам горячего водоснабженияв за счет обл.,,72,192,Вне зависимости от сезона,
1,3108,2448. 9747. Оказать содействие в снижении платы за техприсоединение объектов к горячему водоснабжению,,72,192,Вне зависимости от сезона,
1,3108,2448. 9749. Оказать содействие в техприсоединении объектов капстроительства к централизованным системам горячего водоснабжения,,72,96,Вне зависимости от сезона,
1,3108,2449. 9750. Восстановить горячее водоснабжение по причине задолженности ресурсоснабжающей организации за газ или электроэнергию,,72,192,Вне зависимости от сезона,
1,3109,2450. 9760. Привлечь к ответственности за выгул собак без поводка и намордника вне установленных для этих целей мест,,72,192,Вне зависимости от сезона,
1,3109,"2450. 9759. Провести уборку территории, загрязненной при выезде транспортных средств с места производства работ",,24,72,Вне зависимости от сезона,
1,3109,"2450. 9754. Очистить тротуар, внутриквартальный проезд, полосу отвода дороги от мусора и смёта",,24,72,Вне зависимости от сезона,
1,3109,"2450. 9753. Привести в надлежащее состояние скамейки, ограждение",,72,192,Вне зависимости от сезона,
1,3109,"2450. 9752. Привлечь к ответственности за отсутствие уборки мусора и смёта с тротуара, внутриквартального проезда, полосы отвода дороги",,72,192,Вне зависимости от сезона,
1,3109,"2450. 9758. Восстановить тротуар, пешеходную дорожку.",,72,192,Вне зависимости от сезона,
1,3109,"2450. 9755. Привлечь к ответственности за ненадлежащую уборку от снега и наледи на тротуаре,внутриквартальном проезде, полосе отвода",,24,72,Вне зависимости от сезона,
1,3109,"2450. 9751. Привлечь к ответственности за складирование (хранение) строительных материалов (изделий, оборудования, машин и механизмов)  на т",,72,192,Вне зависимости от сезона,
1,3109,"2450. 9762. Очистить территорию тротуара, внутриквартального проезда, полосы отвода  от снега и наледи",,24,72,Вне зависимости от сезона,
1,3109,"2450. 9763. Привлечь к ответственности за подтопление тротуара, внутриквартального проезда, полосы отвода",,72,192,Вне зависимости от сезона,
1,3109,2450. 9761. Привести в надлежащее состояние тротуар,,72,192,Вне зависимости от сезона,
1,3109,"2450. 9757. Устранить подтопление тротуара, внутриквартального проезда",,72,192,Вне зависимости от сезона,
1,3109,"2450. 9764. Привлечь к ответственности за загрязнение территории при выезде транспортных средств с места производства работ, отсутствие  пун",,72,192,Вне зависимости от сезона,
1,3109,"2450. 9756. Убрать строительные материалы (изделия, оборудование, машины и механизмы) на тротуаре,внутриквартальном проезде, полосе отвода",,72,192,Вне зависимости от сезона,
1,3109,2451. 9765. Восстановить благоустройство после проведения земляных работ,,72,192,Вне зависимости от сезона,
1,3109,2451. 9768. Привлечь к ответственности за нарушение тишины и покоя граждан при проведении земляных и строительных работ,,72,192,Вне зависимости от сезона,
1,3109,"2451. 9767. Привлечь к ответственности за невосстановление благоустройства после проведения земляных работ на тротуаре, внутриквартальном пр",,72,192,Вне зависимости от сезона,
1,3109,"2451. 9769. Привлечь к ответственности за отсутствие ограждения и освещения места производства земляных работ на тротуаре, внутриквартальном",,72,192,Вне зависимости от сезона,
1,3109,"2451. 9766. Привлечь к ответственности за выполнение земляных работ на тротуаре,внутриквартаном проезде, полосе отвода  в отсутствие ордера",,72,192,Вне зависимости от сезона,
1,3109,"2451. 9770. Установить ограждение и освещение места производства земляных работ на тротуаре, внутриквартальном проезде, полосе отвода",,24,72,Вне зависимости от сезона,
1,3109,2452. 9774. Провести ямочный ремонт на дворовой территории,,24,72,Вне зависимости от сезона,
1,3109,2452. 9772. Восстановить разрушенный тротуар/пешеходную дорожку в парке/сквере,,24,72,Вне зависимости от сезона,
1,3109,2452. 9775. Восстановить разрушенный тротуар/пешеходную дорожку на дворовой территории,,24,72,Вне зависимости от сезона,
1,3109,2452. 9771. Провести ямочный ремонт на межквартальном/внутриквартальном проезде,,24,72,Вне зависимости от сезона,
1,3109,"2452. 9773. Привлечь к ответственности за ненадлежащее состояние и содержание тротуара, внутриквартального/внутридворового проезда",,72,192,Вне зависимости от сезона,
1,3109,2452. 9776. Восстановить разрушенный тротуар/пешеходную дорожку на межквартальном/внутриквартальном проезде,,24,72,Вне зависимости от сезона,
1,3109,"2453. 9777. Привлечь к ответственности за размещение грузовых транспортных средств, в том числе брошенных и (или) разукомплектованных, на вн",,72,192,Вне зависимости от сезона,
1,3110,2326. 9197. Нормализовать температуру в помещении медицинского учреждения,,72,96,Вне зависимости от сезона,
1,3110,2326. 9188. Обеспечить работоспособность телефонной связи с медицинским учреждением,,72,96,Вне зависимости от сезона,
1,3110,2326. 9190. Принять меры в связи с некачественной уборкой территории,,72,96,Вне зависимости от сезона,
1,3110,2326. 9189. Поставить необходимую мебель,,72,96,Вне зависимости от сезона,
1,3110,2326. 9193. Принять меры в связи с некачественной уборкой помещения,,72,96,Вне зависимости от сезона,
1,3110,2326. 9199. Принять меры в связи с отсутствием воды в медицинском учреждении,,72,96,Вне зависимости от сезона,
1,3110,2326. 9195. Принять меры в связи с неудовлетворительным состоянием объектов на территории,,72,96,Вне зависимости от сезона,
1,3110,"2326. 9194. Принять меры в связи с неудовлетворительным санитарным состоянием (наличием крыс, тараканов, мышевидных грызунов)",,72,96,Вне зависимости от сезона,
1,3110,2326. 9191. Отремонтировать мебель в медицинском учреждении,,72,96,Вне зависимости от сезона,
1,3110,2326. 9192. Провести проверку по факту использования площади медицинского учреждения не по назначению,,72,96,Вне зависимости от сезона,
1,3110,2326. 9198. Принять меры в связи с неудовлетворительным содержанием территории,,72,96,Вне зависимости от сезона,
1,3110,2326. 9196. Принять меры в связи с отсутствием/недостаточностью парковочных мест для посетителей,,72,96,Вне зависимости от сезона,
1,3110,2327. 9203. Предоставить информацию о планах проведения ремонта в учреждении,,72,96,Вне зависимости от сезона,
1,3110,2327. 9204. Провести текущий ремонт в учреждении,,72,96,Вне зависимости от сезона,
1,3110,2327. 9201. Провести ремонт в учреждении для обеспечения доступности маломобильным группам населения,,72,96,Вне зависимости от сезона,
1,3110,2327. 9200. Провести капитальный ремонт,,72,96,Вне зависимости от сезона,
1,3110,2327. 9202. Исправить недостатки после проведённых ремонтных работ,,72,96,Вне зависимости от сезона,
1,3110,2328. 9205. Поставить необходимое медицинское оборудование,,72,96,Вне зависимости от сезона,
1,3110,2328. 9207. Отремонтировать медицинское оборудование в учреждении,,72,96,Вне зависимости от сезона,
1,3110,2328. 9206. Оборудовать учреждение средствами для маломобильных групп населения,,72,96,Вне зависимости от сезона,
1,3110,2329. 9208. Принять меры в связи с нарушением графика работы медицинского учреждения,,72,96,Вне зависимости от сезона,
1,3110,2329. 9209. Построить новое медицинское учреждение,,72,96,Вне зависимости от сезона,
1,3110,"2330. 9210. Принять меры в связи с отсутствием расходных материалов (бахил, туалетной бумаги, мыла)",,72,96,Вне зависимости от сезона,
1,3111,2322. 9178. Организовать перехватывающую парковку для автомобилей,,72,192,Вне зависимости от сезона,
1,3111,2322. 9176. Ликвидировать автомобильную  парковку,,72,192,Вне зависимости от сезона,
1,3111,2322. 9177. Организовать автомобильную  парковку,,72,192,Вне зависимости от сезона,
1,3111,2322. 9179. Оборудовать  автомобильную  парковку местами для инвалидов,,72,192,Вне зависимости от сезона,
1,3111,2323. 9181. Ликвидировать велопарковку,,72,192,Вне зависимости от сезона,
1,3111,2323. 9180. Организовать велопарковку,,72,192,Вне зависимости от сезона,
1,3111,2324. 9183. Устранить несанкционированную парковку большегрузного транспорта,,72,192,Вне зависимости от сезона,
1,3111,2324. 9184. Устранить несанкционированную парковку общественного транспорта,,72,192,Вне зависимости от сезона,
1,3111,2324. 9182. Ликвидировать несанкционированную парковку частных автомобилей,,72,192,Вне зависимости от сезона,
1,3112,2325. 9187. Обустроить стоянку такси,,72,192,Вне зависимости от сезона,
1,3112,2325. 9185. Перенести стоянку такси,,72,192,Вне зависимости от сезона,
1,3112,2325. 9186. Ликвидировать несанкционированную стоянку такси,,72,192,Вне зависимости от сезона,
1,3113,2331. 9211. Обеспечить учреждение педиатром,,72,96,Вне зависимости от сезона,
1,3113,2332. 9212. Обеспечить учреждение терапевтом,,72,96,Вне зависимости от сезона,
1,3113,2333. 9213. Обеспечить учреждение отоларингологом,,72,96,Вне зависимости от сезона,
1,3113,2334. 9214. Обеспечить учреждение офтальмологом,,72,96,Вне зависимости от сезона,
1,3113,2335. 9215. Обеспечить учреждение неврологом,,72,96,Вне зависимости от сезона,
1,3113,2336. 9216. Обеспечить учреждение кардиологом,,72,96,Вне зависимости от сезона,
1,3113,2337. 9217. Обеспечить учреждение прочими врачами,,72,96,Вне зависимости от сезона,
1,3113,2338. 9219. Рассмотреть предложение по изменению графика работы медицинского персонала в учреждении,,72,96,Вне зависимости от сезона,
1,3113,2338. 9218. Проверить нарушение режима работы персонала,,72,96,Вне зависимости от сезона,
1,3113,2339. 9221. Проверить соответствие квалификации персонала занимаемой должности,,72,96,Вне зависимости от сезона,
1,3113,2339. 9220. Проверить факт некорректного поведения сотрудника,,72,96,Вне зависимости от сезона,
1,3113,2340. 9222. Проверить факт нарушения законодательства должностным лицом в медицинском учреждении,,72,96,Вне зависимости от сезона,
1,3113,2341. 9223. Объявить благодарность медицинскому работнику,,72,96,Вне зависимости от сезона,
1,3113,2341. 9224. Выразить благодарность сотрудникам МОССМП,,72,96,Вне зависимости от сезона,
1,3113,2342. 9230. Проверить факт задержки заработной платы,,72,96,Вне зависимости от сезона,
1,3113,2342. 9227. Предоставить информацию о повышении заработной платы прочему персоналу (не медицинскому),,72,96,Вне зависимости от сезона,
1,3113,2342. 9231. Предоставить информацию о доплате участковым врачам,,72,96,Вне зависимости от сезона,
1,3113,2342. 9228. Предоставить информацию о минимальной заработной плате  врачам в Московской области,,72,96,Вне зависимости от сезона,
1,3113,2342. 9226. Предоставить информацию о сроках начисления заработной платы,,72,96,Вне зависимости от сезона,
1,3113,2342. 9229. Предоставить справочную информацию по заработной плате,,72,96,Вне зависимости от сезона,
1,3113,2342. 9225. Предоставить информацию о размере доплат за дополнительные работы медицинского работника,,72,96,Вне зависимости от сезона,
1,3113,"2343. 9234. Предоставить  справочную информацию по вопросам ""Социальной ипотеки""",,72,96,Вне зависимости от сезона,
1,3113,2343. 9233. Предоставить информацию о переводе младшего медицинского персонала в рабочий,,72,96,Вне зависимости от сезона,
1,3113,2343. 9232. Предоставить  справочную информацию по вопросу целевого направленияя в медицинское учреждение,,72,96,Вне зависимости от сезона,
1,3114,2371. 9376. Разъяснить порядок записи на личный прием,,72,96,Вне зависимости от сезона,
1,3114,2371. 9375. Предоставить заверенные документы по обращениям граждан,,72,192,Вне зависимости от сезона,
1,3114,2371. 9374. Оказать содействие в решении вопроса в ходе личного приема,,72,192,Вне зависимости от сезона,
1,3115,2372. 9380. Устранить технические проблемы в записи ребенка в детский сад  на Портале госуслуг Московской области,,72,192,Вне зависимости от сезона,
1,3115,2372. 9383. Перевести ребенка в другой детский сад,,72,96,Вне зависимости от сезона,
1,3115,2372. 9377. Предоставить место в детском саду,,72,192,Вне зависимости от сезона,
1,3115,2372. 9378. Разъяснить порядок открытия семейных групп для детей многодетных семей,,72,96,Вне зависимости от сезона,
1,3115,2372. 9381. Предоставить информацию по детскому саду,,72,96,Вне зависимости от сезона,
1,3115,2372. 9379. Открыть группу для детей раннего возроста,,72,192,Вне зависимости от сезона,
1,3115,2372. 9382. Компенсировать непредоставление ребенку места в детском саду,,72,192,Вне зависимости от сезона,
1,3115,2373. 9387. Привлечь к ответственности воспитателя детского сада (за не исполнение/недобрасовестное исполнение служебных обязанностей),,72,192,Вне зависимости от сезона,
1,3115,2373. 9388. Разрешить конфлитную ситуацию между родитель/воспитатель,,72,192,Вне зависимости от сезона,
1,3115,2373. 9390. Разъяснить порядок посещения ДОУ без прививок,,72,192,Вне зависимости от сезона,
1,3115,2373. 9392. Разрешить конфлитную ситуацию между ребенок/воспитатель,,72,192,Вне зависимости от сезона,
1,3115,2373. 9385. Привлечь к ответственности заведующего детского сада (за не исполнение/недобрасовестное исполнение служебных обязанностей),,72,192,Вне зависимости от сезона,
1,3115,2373. 9389. Разъяснить порядок прохождения медицинских осмотров воспитанников ДОУ,,72,96,Вне зависимости от сезона,
1,3115,2373. 9384. Разъяснить порядок закрытия групп (ДОУ) на карантийные мероприятия,,72,192,Вне зависимости от сезона,
1,3115,2373. 9386. Разрешить конфлитную ситуацию между заведующий/родитель,,72,192,Вне зависимости от сезона,
1,3115,2373. 9391. Разъяснить порядок предоставления подарков детям на праздники,,72,96,Вне зависимости от сезона,
1,3115,2374. 9394. Разъяснить порядок реорганизации образовательных организации.,,72,96,Вне зависимости от сезона,
1,3115,2374. 9393. Проверить соблюдение лицензионных требований,,72,96,Вне зависимости от сезона,
1,3115,2374. 9397. Разъяснить порядок ликвидации образовательных организации.,,72,96,Вне зависимости от сезона,
1,3115,2374. 9396. Разъяснить порядок создания образовательных организации.,,72,96,Вне зависимости от сезона,
1,3115,2374. 9395. Разъяснить порядок предоставления лицензии на осуществление образовательной деятельности,,72,96,Вне зависимости от сезона,
1,3115,2375. 9399. Разъяснить порядок выплаты компенсации родительской платы при достижении старшим ребенком возраста 18 лет,,72,96,Вне зависимости от сезона,
1,3115,2375. 9398. Разъяснить порядок получения компенсации родительской платы при оплате за детский сад счет средств материнского капитала,,72,96,Вне зависимости от сезона,
1,3115,2375. 9401. Проверить соблюдение законодательства при назначении и выплате компенсации родительской платы за присмотр и уход за детьми,,72,192,Вне зависимости от сезона,
1,3115,2375. 9400. Проверить законность увеличения размера родительской платы за присмотр и уход за детьми в детских садах,,72,192,Вне зависимости от сезона,
1,3115,2376. 9402. Проверить законность подписания договоров на оказание дополнительных платных услуг,,72,192,Вне зависимости от сезона,
1,3115,2376. 9403. Проверить законность предоставления платных услуг,,72,192,Вне зависимости от сезона,
1,3115,2377. 9404. Проверить законность сбора денег в учреждении,,72,192,Вне зависимости от сезона,
1,3115,2378. 9408. Разъяснить порядок трудоустройства в учреждение образования,,72,96,Вне зависимости от сезона,
1,3115,2378. 9405. Разъяснить порядок социальной поддержки молодых педагогов,,72,96,Вне зависимости от сезона,
1,3115,2378. 9406. Разъяснить порядок участия в социальной ипотеке,,72,96,Вне зависимости от сезона,
1,3115,2378. 9407. Разъяснить порядок награждения работников образования,,72,96,Вне зависимости от сезона,
1,3115,2379. 9411. Восстановить работоспособность систем водоснабжения,,72,192,Вне зависимости от сезона,
1,3115,2379. 9410. Восстановить работоспособность систем электроснабжения,,72,192,Вне зависимости от сезона,
1,3115,2379. 9413. Отремонтировать спортивный стадион,,72,192,Вне зависимости от сезона,
1,3115,2379. 9412. Отремонтировать ограждения территории учреждения,,72,192,Вне зависимости от сезона,
1,3115,2379. 9409. Отремонтировать помещения учреждения,,72,192,Вне зависимости от сезона,
1,3115,2379. 9414. отремонтировать дорожки на территории сада,,72,192,Вне зависимости от сезона,
1,3115,2379. 9415. Отремонтировать здание учреждения,,72,192,Вне зависимости от сезона,
1,3115,2379. 9416. Восстановить работоспособность систем канализации,,72,192,Вне зависимости от сезона,
1,3115,2380. 9418. Кронировать  и удалить сухостойные/аварийные  деревья,,72,192,Вне зависимости от сезона,
1,3115,2380. 9419. Очистить территорию учреждения от листьев и мусора,,72,192,Летний период,
1,3115,2380. 9421. Восстановить уличное освещение территории,,72,192,Вне зависимости от сезона,
1,3115,2380. 9420. Отремонтировать прогулочные веранды,,72,192,Вне зависимости от сезона,
1,3115,"2380. 9417. Очистить территорию учреждения от льда, снега",,72,192,Зимний период,
1,3115,2381. 9425. Построить новый детский сад,,72,192,Вне зависимости от сезона,
1,3115,2382. 9432. Проверить наличие договора на охранную деятельность,,72,192,Вне зависимости от сезона,
1,3115,2382. 9426. Отремонтировать систему видеонаблюдения,,72,192,Вне зависимости от сезона,
1,3115,2382. 9431. Организовать пост охраны,,72,192,Вне зависимости от сезона,
1,3115,2382. 9427. Отловить безнадзорных собак на территории,,72,192,Вне зависимости от сезона,
1,3115,"2382. 9434. Очистить кровлю от сосулек, снега/убрать наледь",,72,192,Зимний период,
1,3115,2382. 9433. Установить систему видеонаблюдения,,72,192,Вне зависимости от сезона,
1,3115,2382. 9430. Обеспечить безопастное использование  и содержание МАФов ворота/качели/горки.,,72,192,Вне зависимости от сезона,
1,3115,2382. 9429. Принять меры в связи с отсутствием охраны на посту,,72,192,Вне зависимости от сезона,
1,3115,2382. 9428. Применить меры к сотруднику охраны   (за не исполнение/недобрасовестное исполнение служебных обязанностей),,72,192,Вне зависимости от сезона,
1,3115,2382. 9435. Принять меры в связи с несчасным случаем,,72,192,Вне зависимости от сезона,
1,3115,"2383. 9438. Разъяснить порядок выплаты заработной платы младшему обслуживающему персоналу (повар, кладовщик, подсобный рабочий, и пр.)",,72,96,Вне зависимости от сезона,
1,3115,"2383. 9439. Разъяснить порядок выплаты заработной платы педагогическим работникам детских садов, в том числе воспитателям",,72,96,Вне зависимости от сезона,
1,3115,2383. 9437. Разъяснить порядок выплаты заработной платы административно-управленческому персоналу,,72,96,Вне зависимости от сезона,
1,3115,2383. 9436. Проверить соблюдение законодательства при распределении средств субвенции на оплату труда,,72,192,Вне зависимости от сезона,
1,3115,2383. 9440. Разъяснить порядок выплаты заработной платы учебно-вспомогательного персонала,,72,96,Вне зависимости от сезона,
1,3115,2384. 9441. Устранить нарушения в организации питания в детском саду,,72,192,Вне зависимости от сезона,
1,3115,2384. 9442. Проверить качество продуктов питания,,72,192,Вне зависимости от сезона,
1,3115,2454. 9423. Обустроить места для переодевания детей,,72,192,Вне зависимости от сезона,
1,3115,2454. 9424. Обеспечить надлежащий тепловой режим в помещениях,,72,192,Вне зависимости от сезона,
1,3115,"2454. 9422. Проверить оснащение помещений мебелью, учебным оборудованием",,72,192,Вне зависимости от сезона,
1,3116,2389. 9467. Разъяснить порядок финансирования выезда детей на соревнования,,72,96,Вне зависимости от сезона,
1,3116,2389. 9473. Разъяснить порядок организации занятий с детьми в учреждении дополнительного образования по различным направлениям,,72,96,Вне зависимости от сезона,
1,3116,2389. 9472. Разъяснить вопрос поддержки одаренных детей,,72,96,Вне зависимости от сезона,
1,3116,2389. 9468. Разъяснить порядок записи в кружки и секции в учреждения дополнительного образования,,72,96,Вне зависимости от сезона,
1,3116,2389. 9474. Разъяснить порядок выплаты стипендии Губернатора МО,,72,192,Вне зависимости от сезона,
1,3116,2389. 9471. Разъяснить порядок присуждения стипендии Губернатора МО в учреждение дополнительного образования,,72,96,Вне зависимости от сезона,
1,3116,2389. 9470. Разрешить конфликтную ситуацию  директор/педагог,,72,192,Вне зависимости от сезона,
1,3116,2389. 9466. Разъяснить порядок предоставления помещения для организации деятельности кружков и секций в учреждении дополнительного образован,,72,96,Вне зависимости от сезона,
1,3116,2389. 9469. Разъяснить порядок предоставления дополнительного образования,,72,96,Вне зависимости от сезона,
1,3116,2390. 9477. Разрешить конфликтную ситуацию  ученик/педагог,,72,192,Вне зависимости от сезона,
1,3116,2390. 9478. Разрешить конфликтную ситуацию  педагог/педагог,,72,192,Вне зависимости от сезона,
1,3116,2390. 9476. Разрешить конфликтную ситуацию сотрудник/администрация,,72,192,Вне зависимости от сезона,
1,3116,2390. 9479. Разрешить конфликтную ситуацию  родитель/педагог,,72,192,Вне зависимости от сезона,
1,3116,2390. 9475. Разрешить конфлитную ситуацию ученик/ученик,,72,192,Вне зависимости от сезона,
1,3116,2391. 9481. Разъяснить порядок предоставления путевки в лагерь дневного пребывания в общеобразовательных учреждениях,,72,96,Вне зависимости от сезона,
1,3116,2391. 9482. Разъяснить порядок получения путевки в детский центр Артек,,72,96,Вне зависимости от сезона,
1,3116,2391. 9480. Разъяснить порядок получения путевки на отдых и оздоровление детей,,72,96,Вне зависимости от сезона,
1,3116,2391. 9483. Разъяснить порядок получения компенсации путевки на отдых и оздоровление детей,,72,96,Вне зависимости от сезона,
1,3116,2391. 9484. Разъяснить порядок получения путевки в детский лагерь Родник,,72,96,Вне зависимости от сезона,
1,3116,2392. 9486. Разъяснить порядок создания образовательных организации.,,72,96,Вне зависимости от сезона,
1,3116,2392. 9487. Разъяснить порядок предоставления лицензии на осущетсвление образовательной деятельности,,72,96,Вне зависимости от сезона,
1,3116,2392. 9488. Разъяснить порядок реорганизации образовательных организации.,,72,96,Вне зависимости от сезона,
1,3116,2392. 9485. Разъяснить порядок ликвидации образовательных организации.,,72,96,Вне зависимости от сезона,
1,3116,2392. 9489. Проверить соблюдение лицензионных требований,,72,192,Вне зависимости от сезона,
1,3116,2393. 9490. Проверить законность предоставления платных услуг  в ДОУ,,72,192,Вне зависимости от сезона,
1,3116,2394. 9491. Проверить законность сбора денег в учреждении дополнительного образования,,72,192,Вне зависимости от сезона,
1,3116,2395. Территория учреждения (Дополнительное образование Раменское),,,,Вне зависимости от сезона,
1,3116,"2395. 9495. Очистить территорию учреждения от льда, снега",,72,192,Зимний период,
1,3116,2395. 9493. Очистить территорию учреждения от листьев и мусора,,72,192,Летний период,
1,3116,2395. 9492. Кронировать  и удалить сухостойные/аварийные  деревья,,72,192,Вне зависимости от сезона,
1,3116,2395. 9494. Отловить безнадзорных собак на территории,,72,192,Вне зависимости от сезона,
1,3117,2438. 9696. Ликвидировать пешеходный переход на автомобильной дороге,,72,192,Вне зависимости от сезона,
1,3117,2438. 9695. Оборудовать пешеходный переход для маломобильных групп населения,,72,192,Вне зависимости от сезона,
1,3117,2438. 9700. Обустроить пешеходный переход на автомобильной дороге,,72,192,Вне зависимости от сезона,
1,3117,2438. 9697. Отремонтировать надземный/подземный пешеходный переход,,48,192,Вне зависимости от сезона,Да
1,3117,2438. 9698. Очистить пешеходный переход на автомобильной дороге от снега и наледи,,24,192,Зимний период,Да
1,3117,2438. 9699. Очистить пешеходный переход на автомобильной дороге от мусора и грязи,,24,192,Летний период,Да
1,3117,2439. 9705. Установить новое барьерное ограждение на дороге,,72,192,Вне зависимости от сезона,
1,3117,2439. 9701. Отремонтировать перильное ограждение на тротуаре,,48,192,Вне зависимости от сезона,
1,3117,2439. 9706. Демонтировать перильное ограждение тротуара,,72,192,Вне зависимости от сезона,
1,3117,2439. 9703. Установить новое перильное ограждение тротуара,,72,192,Вне зависимости от сезона,
1,3117,2439. 9702. Демонтировать барьерное ограждение на дороге,,72,192,Вне зависимости от сезона,
1,3117,2439. 9704. Отремонтировать поврежденное барьерное ограждение на дороге,,48,192,Вне зависимости от сезона,Да
1,3117,2440. 9707. Нанести разметку на дорогу,,72,192,Вне зависимости от сезона,
1,3117,2440. 9708. Изменить разметку на дороге,,72,192,Вне зависимости от сезона,
1,3117,2441. 9709. Установить новый знак на дороге,,48,192,Вне зависимости от сезона,
1,3117,2441. 9710. Заменить поврежденный знак на дороге,,24,192,Вне зависимости от сезона,Да
1,3117,2441. 9711. Очистить дорожный знак,,24,192,Вне зависимости от сезона,Да
1,3117,2441. 9712. Перенести некорректно расположенный знак на дороге,,48,192,Вне зависимости от сезона,Да
1,3117,2441. 9713. Демонтировать знак на дороге,,72,192,Вне зависимости от сезона,
1,3117,2442. 9716. Ограничить движение транспорта на дороге,,24,192,Вне зависимости от сезона,Да
